ParticipantNumber,Vest,7,9,trial_name,trial_number,key_pressed,correctness,RT,question,picture,type,key1,key2,expected,QUD,pitch,startDate,startTime,experiment_id,Unnamed: 18
5,True,green or low pitch,red or high pitch,forced_choice_sound,3,7,correct,5184,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,True,green or low pitch,red or high pitch,forced_choice_sound,4,9,incorrect,3398,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,True,green or low pitch,red or high pitch,forced_choice_sound,5,9,correct,2500,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,True,green or low pitch,red or high pitch,forced_choice_sound,6,9,correct,1187,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,True,green or low pitch,red or high pitch,forced_choice_sound,7,7,correct,1703,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,True,green or low pitch,red or high pitch,forced_choice_sound,8,9,correct,995,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,True,green or low pitch,red or high pitch,forced_choice_sound,9,9,correct,2460,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,True,green or low pitch,red or high pitch,forced_choice_sound,10,7,correct,1466,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,True,green or low pitch,red or high pitch,forced_choice_sound,11,9,correct,1371,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,True,green or low pitch,red or high pitch,forced_choice_sound,12,7,correct,1467,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,True,green or low pitch,red or high pitch,pauseScreen,2,7,correct,3796,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,True,green or low pitch,red or high pitch,forced_choice_sound,1,9,correct,1279,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,True,green or low pitch,red or high pitch,forced_choice_sound,2,9,correct,1799,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,True,green or low pitch,red or high pitch,forced_choice_sound,3,9,correct,999,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,True,green or low pitch,red or high pitch,forced_choice_sound,4,9,correct,813,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,True,green or low pitch,red or high pitch,forced_choice_sound,5,7,correct,998,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,True,green or low pitch,red or high pitch,forced_choice_sound,6,7,correct,763,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,True,green or low pitch,red or high pitch,forced_choice_sound,7,7,correct,857,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,True,green or low pitch,red or high pitch,forced_choice_sound,8,9,correct,666,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,True,green or low pitch,red or high pitch,forced_choice_sound,9,7,incorrect,950,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,True,green or low pitch,red or high pitch,forced_choice_sound,10,7,correct,1567,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,True,green or low pitch,red or high pitch,forced_choice_sound,11,7,correct,1280,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,True,green or low pitch,red or high pitch,forced_choice_sound,12,9,correct,1092,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,True,green or low pitch,red or high pitch,forced_choice_sound,13,7,correct,903,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,True,green or low pitch,red or high pitch,forced_choice_sound,14,7,correct,1844,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,True,green or low pitch,red or high pitch,forced_choice_sound,15,9,correct,999,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,True,green or low pitch,red or high pitch,forced_choice_sound,16,9,correct,898,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,True,green or low pitch,red or high pitch,forced_choice_sound,17,7,correct,951,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,True,green or low pitch,red or high pitch,forced_choice_sound,18,9,correct,854,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,True,green or low pitch,red or high pitch,forced_choice_sound,19,7,correct,1795,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,True,green or low pitch,red or high pitch,forced_choice_sound,20,7,correct,1751,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 15:00:16 GMT+0100 (Mitteleuropäische Normalzeit),1678197616220,INSERT_A_NUMBER,
5,False,green or low pitch,red or high pitch,pauseScreen,1,9,correct,4908,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 15:07:26 GMT+0100 (Mitteleuropäische Normalzeit),1678198046221,INSERT_A_NUMBER,
5,False,green or low pitch,red or high pitch,forced_choice_sound,1,9,correct,900,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 15:07:26 GMT+0100 (Mitteleuropäische Normalzeit),1678198046221,INSERT_A_NUMBER,
5,False,green or low pitch,red or high pitch,forced_choice_sound,2,7,correct,2031,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 15:07:26 GMT+0100 (Mitteleuropäische Normalzeit),1678198046221,INSERT_A_NUMBER,
5,False,green or low pitch,red or high pitch,forced_choice_sound,3,7,correct,1087,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 15:07:26 GMT+0100 (Mitteleuropäische Normalzeit),1678198046221,INSERT_A_NUMBER,
5,False,green or low pitch,red or high pitch,forced_choice_sound,4,7,correct,855,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 15:07:26 GMT+0100 (Mitteleuropäische Normalzeit),1678198046221,INSERT_A_NUMBER,
5,False,green or low pitch,red or high pitch,forced_choice_sound,5,7,correct,995,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 15:07:26 GMT+0100 (Mitteleuropäische Normalzeit),1678198046221,INSERT_A_NUMBER,
5,False,green or low pitch,red or high pitch,forced_choice_sound,6,9,correct,1044,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 15:07:26 GMT+0100 (Mitteleuropäische Normalzeit),1678198046221,INSERT_A_NUMBER,
5,False,green or low pitch,red or high pitch,forced_choice_sound,7,9,correct,714,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 15:07:26 GMT+0100 (Mitteleuropäische Normalzeit),1678198046221,INSERT_A_NUMBER,
5,False,green or low pitch,red or high pitch,forced_choice_sound,8,9,correct,1983,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 15:07:26 GMT+0100 (Mitteleuropäische Normalzeit),1678198046221,INSERT_A_NUMBER,
5,False,green or low pitch,red or high pitch,forced_choice_sound,9,7,correct,898,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 15:07:26 GMT+0100 (Mitteleuropäische Normalzeit),1678198046221,INSERT_A_NUMBER,
5,False,green or low pitch,red or high pitch,forced_choice_sound,10,7,correct,1284,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 15:07:26 GMT+0100 (Mitteleuropäische Normalzeit),1678198046221,INSERT_A_NUMBER,
5,False,green or low pitch,red or high pitch,forced_choice_sound,11,9,correct,1044,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 15:07:26 GMT+0100 (Mitteleuropäische Normalzeit),1678198046221,INSERT_A_NUMBER,
5,False,green or low pitch,red or high pitch,forced_choice_sound,12,7,correct,898,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 15:07:26 GMT+0100 (Mitteleuropäische Normalzeit),1678198046221,INSERT_A_NUMBER,
5,False,green or low pitch,red or high pitch,forced_choice_sound,13,9,correct,714,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 15:07:26 GMT+0100 (Mitteleuropäische Normalzeit),1678198046221,INSERT_A_NUMBER,
5,False,green or low pitch,red or high pitch,forced_choice_sound,14,9,correct,1371,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 15:07:26 GMT+0100 (Mitteleuropäische Normalzeit),1678198046221,INSERT_A_NUMBER,
5,False,green or low pitch,red or high pitch,forced_choice_sound,15,9,correct,947,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 15:07:26 GMT+0100 (Mitteleuropäische Normalzeit),1678198046221,INSERT_A_NUMBER,
5,False,green or low pitch,red or high pitch,forced_choice_sound,16,7,correct,1796,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 15:07:26 GMT+0100 (Mitteleuropäische Normalzeit),1678198046221,INSERT_A_NUMBER,
5,False,green or low pitch,red or high pitch,forced_choice_sound,17,9,correct,1042,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 15:07:26 GMT+0100 (Mitteleuropäische Normalzeit),1678198046221,INSERT_A_NUMBER,
5,False,green or low pitch,red or high pitch,forced_choice_sound,18,7,incorrect,1843,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 15:07:26 GMT+0100 (Mitteleuropäische Normalzeit),1678198046221,INSERT_A_NUMBER,
5,False,green or low pitch,red or high pitch,forced_choice_sound,19,7,correct,1091,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 15:07:26 GMT+0100 (Mitteleuropäische Normalzeit),1678198046221,INSERT_A_NUMBER,
5,False,green or low pitch,red or high pitch,forced_choice_sound,20,7,correct,997,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 15:07:26 GMT+0100 (Mitteleuropäische Normalzeit),1678198046221,INSERT_A_NUMBER,
6,True,green or low pitch,red or high pitch,pauseScreen,1,9,correct,2135,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 15:38:25 GMT+0100 (Mitteleuropäische Normalzeit),1678199905309,INSERT_A_NUMBER,
6,True,green or low pitch,red or high pitch,forced_choice_sound,1,9,correct,761,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 15:38:25 GMT+0100 (Mitteleuropäische Normalzeit),1678199905309,INSERT_A_NUMBER,
6,True,green or low pitch,red or high pitch,forced_choice_sound,2,7,correct,954,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 15:38:25 GMT+0100 (Mitteleuropäische Normalzeit),1678199905309,INSERT_A_NUMBER,
6,True,green or low pitch,red or high pitch,forced_choice_sound,3,9,incorrect,526,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 15:38:25 GMT+0100 (Mitteleuropäische Normalzeit),1678199905309,INSERT_A_NUMBER,
6,True,green or low pitch,red or high pitch,forced_choice_sound,4,9,correct,1845,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 15:38:25 GMT+0100 (Mitteleuropäische Normalzeit),1678199905309,INSERT_A_NUMBER,
6,True,green or low pitch,red or high pitch,forced_choice_sound,5,9,correct,1000,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 15:38:25 GMT+0100 (Mitteleuropäische Normalzeit),1678199905309,INSERT_A_NUMBER,
6,True,green or low pitch,red or high pitch,forced_choice_sound,6,7,correct,855,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 15:38:25 GMT+0100 (Mitteleuropäische Normalzeit),1678199905309,INSERT_A_NUMBER,
6,True,green or low pitch,red or high pitch,forced_choice_sound,7,9,correct,623,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 15:38:25 GMT+0100 (Mitteleuropäische Normalzeit),1678199905309,INSERT_A_NUMBER,
6,True,green or low pitch,red or high pitch,forced_choice_sound,8,7,correct,531,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 15:38:25 GMT+0100 (Mitteleuropäische Normalzeit),1678199905309,INSERT_A_NUMBER,
6,True,green or low pitch,red or high pitch,forced_choice_sound,9,9,correct,954,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 15:38:25 GMT+0100 (Mitteleuropäische Normalzeit),1678199905309,INSERT_A_NUMBER,
6,True,green or low pitch,red or high pitch,forced_choice_sound,10,9,correct,900,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 15:38:25 GMT+0100 (Mitteleuropäische Normalzeit),1678199905309,INSERT_A_NUMBER,
6,True,green or low pitch,red or high pitch,forced_choice_sound,11,7,correct,811,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 15:38:25 GMT+0100 (Mitteleuropäische Normalzeit),1678199905309,INSERT_A_NUMBER,
6,True,green or low pitch,red or high pitch,forced_choice_sound,12,7,correct,714,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 15:38:25 GMT+0100 (Mitteleuropäische Normalzeit),1678199905309,INSERT_A_NUMBER,
6,True,green or low pitch,red or high pitch,forced_choice_sound,13,9,correct,908,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 15:38:25 GMT+0100 (Mitteleuropäische Normalzeit),1678199905309,INSERT_A_NUMBER,
6,True,green or low pitch,red or high pitch,forced_choice_sound,14,7,correct,525,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 15:38:25 GMT+0100 (Mitteleuropäische Normalzeit),1678199905309,INSERT_A_NUMBER,
6,True,green or low pitch,red or high pitch,forced_choice_sound,15,9,correct,951,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 15:38:25 GMT+0100 (Mitteleuropäische Normalzeit),1678199905309,INSERT_A_NUMBER,
6,True,green or low pitch,red or high pitch,forced_choice_sound,16,7,correct,1139,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 15:38:25 GMT+0100 (Mitteleuropäische Normalzeit),1678199905309,INSERT_A_NUMBER,
6,True,green or low pitch,red or high pitch,forced_choice_sound,17,9,correct,628,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 15:38:25 GMT+0100 (Mitteleuropäische Normalzeit),1678199905309,INSERT_A_NUMBER,
